CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|IN_APOIO_SOCIAL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRA_FORMA_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1549883|400003505865|3|Parda|0|Masculino|1985|21|06|25|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1564285|400003525111|1|Branca|1|Feminino|1988|14|09|22|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||2|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1562285|400003522434|3|Parda|0|Masculino|1989|30|09|21|1|10|35|3550308|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1564059|400003524796|2|Preta|1|Feminino|1991|22|04|19|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|5058656|400003461909|2|Preta|1|Feminino|1981|31|10|29|1|10|31|3135209|2|0|||||||||01AUG2007:00:00:00|1|0|0|0||3|1|0|0||0|||||||||||||||||||||||||0|0|1|0|||0||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|12620984|400003533187|6|Não dispõe da informação|1|Feminino|1990|02|02|20|1|10|31|3135209|4|0|||||||||28JUL2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6262087|400009241741|2|Preta|0|Masculino|1980|30|03|30|1|10|31|3135209|2|0|||||||||18JAN2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|5064878|400003469740|3|Parda|1|Feminino|1976|02|12|34|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1570115|400003533187|6|Não dispõe da informação|1|Feminino|1990|02|02|20|1|10|31|3135209|4|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1528683|400003476782|3|Parda|0|Masculino|1989|18|10|21|1|10|29|2903904|4|0|||||||||11FEB2008:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1573901|400003538413|3|Parda|1|Feminino|1990|29|10|20|1|10|31|3135209|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1528825|400003476985|2|Preta|0|Masculino|1988|16|03|22|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|7044349|400001679522|6|Não dispõe da informação|0|Masculino|1984|03|02|26|1|10|31|3106200|2|0|||||||||30JUL2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1567894|400003530106|3|Parda|0|Masculino|1988|12|07|22|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||2|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1569325|400003532146|3|Parda|1|Feminino|1991|26|03|19|1|10|31|3135209|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1386435|400003274631|3|Parda|1|Feminino|1984|18|07|26|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1570924|400003534295|6|Não dispõe da informação|1|Feminino|1988|22|04|22|1|10|31|3135209|6|0|||||||||10MAR2009:00:00:00|0|0|0|0||3|0|0|0||1|||||||||||||||||||||||||||||||||1|1|1|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1889712|400003982585|6|Não dispõe da informação|0|Masculino|1984|12|10|26|1|10|31|3135209|6|0|||||||||10MAR2009:00:00:00|0|0|0|0||3|0|0|0||1|||||||||||||||||||||||||||||||||1|1|1|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|6338263|400009264078|2|Preta|0|Masculino|1988|01|08|22|1|10|31|3135209|2|0|||||||||26MAR2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|5986858|400009147648|6|Não dispõe da informação|1|Feminino|1989|14|04|21|1|10|31|3135209|2|0|||||||||17MAR2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1565160|400003526256|3|Parda|1|Feminino|1991|26|07|19|1|10|31|3130051|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1883602|400003973480|6|Não dispõe da informação|1|Feminino|1978|21|08|32|1|10|31|3135209|6|0|||||||||10MAR2009:00:00:00|0|0|0|0||3|0|0|0||1|||||||||||||||||||||||||||||||||1|1|1|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|1357935|400003237079|1|Branca|0|Masculino|1988|16|04|22|1|10|31|3152204|2|0|||||||||27JUL2009:00:00:00|0|0|0|0||1|0|0|0||1|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|1527416|400003475113|3|Parda|1|Feminino|1988|28|01|22|1|10|31|3135209|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6969064|400009428223|6|Não dispõe da informação|1|Feminino|1989|29|06|21|1|10|35|3550308|2|0|||||||||24AUG2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|1532930|400003482684|1|Branca|0|Masculino|1990|25|04|20|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1573559|400003537738|6|Não dispõe da informação|0|Masculino|1991|08|05|19|1|10|31|3135209|4|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6259583|400009239420|1|Branca|1|Feminino|1985|12|02|25|1|10|31|3161106|2|0|||||||||18JAN2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|6258191|400009238371|3|Parda|1|Feminino|1982|25|09|28|1|10|31|3106200|2|0|||||||||23MAR2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|6354950|400009268470|6|Não dispõe da informação|0|Masculino|1983|15|09|27|1|10|31|3143302|2|0|||||||||30MAR2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|1356891|400003235694|2|Preta|1|Feminino|1990|03|01|20|1|10|31|3135209|2|0|||||||||09FEB2009:00:00:00|0|0|0|0||2|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|5990692|400009148583|6|Não dispõe da informação|0|Masculino|1965|12|08|45|1|10|31|3135209|2|0|||||||||18JAN2010:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|7016120|400009437950|6|Não dispõe da informação|0|Masculino|1991|30|12|19|1|10|31|3143302|2|0|||||||||30JUL2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6963661|400009426819|6|Não dispõe da informação|0|Masculino|1990|20|06|20|1|10|31|3135209|2|0|||||||||23JUL2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1373537|400003257169|6|Não dispõe da informação|0|Masculino|1985|23|12|25|1|10|31|3135209|2|0|||||||||05FEB2007:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1527099|400003474704|1|Branca|0|Masculino|1990|14|09|20|1|10|31|3149150|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|4989390|400002584220|3|Parda|0|Masculino|1989|09|02|21|1|10|31|3135209|2|0|||||||||06AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|5054712|400003243021|3|Parda|0|Masculino|1965|21|06|45|1|10|31|3135209|2|0|||||||||06AUG2007:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|865511|400002531722|3|Parda|1|Feminino|1986|02|07|24|1|10|31|3135209|2|0|||||||||11FEB2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|1358342|400003237594|0|Não declarado|1|Feminino|1987|25|08|23|1|10|31|3105608|3|0|||||||||09FEB2009:00:00:00|1|0|0|0||2|1|0|0||0|||||||||||||||||||||||||0|0|0|1||||1|1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|1|1|6360404|400005301929|0|Não declarado|0|Masculino|1987|13|10|23|1|10|31|3143302|2|0|||||||||18JAN2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|1|1|7861705|400009657559|0|Não declarado|0|Masculino|1985|29|05|25|1|10|31|3143302|2|0|||||||||22FEB2010:00:00:00|0|0|0|0||1|0|1|0||0|||||||||||||||||||||||||||||||||0|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6821166|400009383075|6|Não dispõe da informação|0|Masculino|1993|12|02|17|1|10|31|3135100|4|0|||||||||08JAN2010:00:00:00|0|0|0|0||1|0|1|0||0|||||||||||||||||||||||||||||||||1|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|1|1|6870424|400003262459|3|Parda|0|Masculino|1979|24|03|31|1|10|31|3135209|3|0|||||||||18JAN2010:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|1377618|400003262459|3|Parda|0|Masculino|1979|24|03|31|1|10|31|3135209|4|0|||||||||05FEB2007:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|1|1|1531108|400003480152|3|Parda|0|Masculino|1990|01|03|20|1|10|31|3143302|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|5076122|400003458848|3|Parda|1|Feminino|1985|16|06|25|1|10|31|3135209|3|0|||||||||04AUG2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|1350371|400003227302|6|Não dispõe da informação|1|Feminino|1989|28|12|21|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|1531929|400003481288|3|Parda|1|Feminino|1990|01|10|20|1|10|31|3143302|2|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|1|1|1545052|400003499373|6|Não dispõe da informação|1|Feminino|1982|06|06|28|1|10|31|3135209|4|0|||||||||03AUG2009:00:00:00|0|0|0|0||3|1|0|0||0|||||||||||||||||||||||||||||||||2|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|1|1|5865379|400005037005|6|Não dispõe da informação|1|Feminino|1984|28|11|26|1|10|31|3170909|2|0|||||||||02AUG2010:00:00:00|0|0|0|0||2|0|1|0||0|||||||||||||||||||||||||||||||||1|1|0|1|1|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|1|1|5084599|400003497403|6|Não dispõe da informação|1|Feminino|1973|01|12|37|1|10|31|3135209|2|0|||||||||04AUG2008:00:00:00|0|0|0|0||1|1|0|0||0|||||||||||||||||||||||||||||||||1|1|0|0|0|0|2008
